Temperature_Sensor_Sample_Input,Humidity_Sensor_Sample_Input,Light_Sensor_Sample_Input,CO2_Sensor_Sample_Input,HumidityRatio_Sensor_Sample_Input,Golden_Reference_Occupancy
4635,43221,0,821,29016,0
4635,43221,0,821,29016,0
4635,43367,0,1044,29136,0
4635,43514,0,1118,29256,0
4635,43514,0,997,29256,0
4635,43514,0,943,29256,0
4635,43514,0,699,29256,0
4635,43514,0,740,29256,0
4635,43514,0,760,29256,0
3196,43221,0,861,28593,0
4635,43611,0,686,29336,0
3916,43367,0,679,28924,0
3916,43660,0,699,29164,0
3196,43514,0,699,28832,0
3916,43514,0,659,29044,0
3196,43514,0,902,28832,0
3676,43611,0,780,29053,0
3916,43660,0,922,29164,0
3916,43807,0,882,29283,0
4155,43807,0,861,29354,0
4635,43807,0,902,29497,0
3196,43514,0,902,28832,0
4635,43807,0,963,29497,0
3196,43514,0,882,28832,0
4635,43807,0,780,29497,0
3196,43318,0,807,28673,0
4155,43416,0,983,29035,0
3916,43514,0,922,29044,0
4635,43807,0,679,29497,0
4635,43807,0,699,29497,0
4635,43807,0,983,29497,0
4635,43807,0,1024,29497,0
4635,43807,0,956,29497,0
3196,43514,0,902,28832,0
4635,43514,0,821,29256,0
4635,43514,0,963,29256,0
3916,43367,0,1064,28924,0
4635,43514,0,780,29256,0
4635,43221,0,882,29016,0
4635,43514,0,841,29256,0
4635,43367,0,861,29136,0
4635,43367,0,861,29136,0
4635,43221,0,902,29016,0
4635,43367,0,841,29136,0
4635,43221,0,638,29016,0
4635,43221,0,632,29016,0
4635,43221,0,740,29016,0
4635,43221,0,922,29016,0
4635,43221,0,970,29016,0
4635,43367,0,861,29136,0
5434,43514,0,801,29493,0
4635,43221,0,760,29016,0
4635,43221,0,983,29016,0
5434,43367,0,1084,29373,0
4635,43221,0,943,29016,0
4635,43221,0,767,29016,0
4635,43367,0,882,29136,0
4635,43367,0,902,29136,0
4635,43514,0,841,29256,0
4635,43514,0,902,29256,0
4635,43514,0,943,29256,0
4635,43514,0,834,29256,0
4635,43367,0,963,29136,0
4635,43514,0,1145,29256,0
4635,43514,0,943,29256,0
4635,43514,0,821,29256,0
3196,43514,0,780,28832,0
3916,43660,0,659,29164,0
3196,43514,0,821,28832,0
3676,43611,0,875,29053,0
4635,43807,0,780,29497,0
3916,43660,0,1003,29164,0
3196,43514,0,1003,28832,0
3916,43660,0,1003,29164,0
4635,43807,0,1024,29497,0
3196,43514,0,1078,28832,0
3196,43514,0,1003,28832,0
4635,43807,0,821,29497,0
3196,43514,0,821,28832,0
3916,43807,0,740,29283,0
3196,43514,0,740,28832,0
3196,43807,0,821,29071,0
3196,43807,0,902,29071,0
3196,43807,0,740,29071,0
3196,43807,0,760,29071,0
3196,43807,0,577,29071,0
3196,43807,0,537,29071,0
3196,43807,0,902,29071,0
3556,43807,0,872,29177,0
3196,43514,0,861,28832,0
3916,43660,0,902,29164,0
3196,43367,0,882,28713,0
3676,43416,0,780,28894,0
3196,43221,0,780,28593,0
4635,43807,0,821,29497,0
4155,43709,0,997,29275,0
3196,43221,0,983,28593,0
3196,43221,0,902,28593,0
3916,43221,0,740,28805,0
3196,43221,0,902,28593,0
3196,43221,0,760,28593,0
3196,43514,0,679,28832,0
3196,43221,0,902,28593,0
3196,43367,0,780,28713,0
3196,43514,0,645,28832,0
3196,43367,0,801,28713,0
3196,43221,0,902,28593,0
4635,43514,0,1145,29256,0
3196,43221,0,719,28593,0
3196,43221,0,699,28593,0
3196,43060,0,861,28462,0
3196,42899,0,943,28331,0
3916,43060,0,963,28673,0
3196,43221,0,841,28593,0
3916,43060,0,740,28673,0
4155,43113,0,632,28787,0
4155,43113,0,767,28787,0
3196,42899,0,902,28331,0
3196,42899,0,902,28331,0
3196,42899,0,861,28331,0
3196,42899,0,841,28331,0
3196,42899,0,801,28331,0
3196,42899,0,659,28331,0
3196,42899,0,956,28331,0
3196,42899,0,794,28331,0
3196,42899,0,672,28331,0
3196,42899,0,436,28331,0
3196,42899,0,659,28331,0
2664,42899,0,645,28175,0
3196,42899,0,780,28331,0
2664,42899,0,564,28175,0
3196,42899,0,740,28331,0
2131,42899,0,834,28020,0
3196,42899,0,1003,28331,0
3196,42899,0,618,28331,0
2397,42899,0,801,28098,0
1598,42899,0,780,27865,0
1598,42899,0,943,27865,0
1598,42899,0,821,27865,0
1598,43060,0,922,27995,0
1598,43060,0,821,27995,0
1598,43060,0,699,27995,0
1598,43221,0,780,28126,0
1598,42899,0,1064,27865,0
1598,42899,0,1145,27865,0
1598,42899,0,1186,27865,0
1598,43113,0,1132,28039,0
1598,43221,0,1064,28126,0
1598,43221,0,902,28126,0
799,43060,0,943,27763,0
0,42899,0,1003,27402,0
0,42899,0,1064,27402,0
0,42899,0,1125,27402,0
0,42801,0,915,27323,0
0,42899,0,780,27402,0
1598,42899,0,861,27865,0
1598,42606,0,740,27628,0
1598,42606,0,943,27628,0
1598,42474,0,922,27521,0
2131,42342,0,848,27568,0
2397,42342,0,638,27645,0
2131,42342,0,699,27568,0
2664,42342,0,686,27723,0
3196,42342,0,767,27877,0
3196,42342,0,740,27877,0
3196,42342,0,760,27877,0
3196,42342,0,922,27877,0
3196,42147,0,821,27718,0
3196,42049,0,699,27638,0
3196,42049,0,780,27638,0
3196,42049,0,740,27638,0
4635,42342,0,861,28296,0
3916,42196,0,740,27967,0
3196,42049,0,719,27638,0
3196,42049,0,659,27638,0
3916,42196,0,598,27967,0
3196,42049,0,679,27638,0
3196,42049,0,943,27638,0
3196,42049,0,922,27638,0
4155,42244,0,970,28076,0
4635,42342,0,983,28296,0
3676,42147,0,780,27857,0
3196,41756,0,780,27400,0
3916,42049,0,740,27847,0
3916,41903,0,780,27727,0
4155,42049,0,1186,27917,0
4635,42049,0,1145,28056,0
3196,41903,0,1024,27519,0
3676,42049,0,1010,27777,0
3196,41903,0,943,27519,0
3196,41903,0,963,27519,0
3196,42049,0,983,27638,0
4635,42342,0,821,28296,0
3676,42049,0,834,27777,0
3916,41903,0,780,27727,0
3916,42049,0,983,27847,0
3916,42049,296,1044,27847,0
4155,42244,593,970,28076,0
4275,42269,593,922,28131,0
4155,42049,593,861,27917,0
3916,42196,593,973,27967,0
3556,42122,593,719,27802,0
4275,42269,593,577,28131,0
3676,42147,593,726,27857,0
3916,42196,593,993,27967,0
4635,42342,593,1024,28296,0
3556,42049,593,801,27743,0
3676,42147,593,618,27857,0
4275,42269,296,659,28131,0
3676,42147,395,861,27857,0
3916,42269,360,861,28026,0
3556,42196,423,922,27862,0
3916,42196,720,1064,27967,0
3676,42147,875,1064,27857,0
3556,42122,487,719,27802,0
3916,42196,254,476,27967,0
3196,42049,254,645,27638,0
3556,42122,406,780,27802,0
3916,42196,444,667,27967,0
3916,42196,254,713,27967,0
3196,42049,254,772,27638,0
3196,42049,254,753,27638,0
3196,42049,254,760,27638,0
3196,42122,275,841,27698,0
3676,42244,395,821,27937,0
3196,42147,395,699,27718,0
3196,42122,296,801,27698,0
3196,42269,593,882,27817,0
3196,42049,593,1084,27638,0
3196,42049,593,1051,27638,0
3196,42049,593,780,27638,0
3196,42122,593,1064,27698,0
3196,42147,593,1037,27718,0
3196,42244,593,983,27798,0
3196,42342,593,932,27877,0
3196,42147,593,997,27718,0
3556,42269,593,1084,27922,0
3196,42342,593,740,27877,0
3676,42342,395,834,28017,0
3556,42196,508,1196,27862,0
3676,42147,508,929,27857,0
3556,42342,784,760,27982,0
4155,42342,1229,726,28156,0
3916,42196,1525,648,27967,0
4275,42269,1292,730,28131,0
4275,42196,1695,993,28071,0
4155,42244,1949,1024,28076,0
4635,42049,1483,882,28056,0
4155,41951,1059,902,27837,0
4635,41903,1366,912,27936,0
4635,42049,1218,1014,28056,0
4635,42049,826,902,28056,0
4635,41951,254,1037,27976,0
4635,41976,254,1003,27996,0
4635,41756,254,963,27816,0
4635,41756,487,1064,27816,0
4635,42049,423,1105,28056,0
4635,41951,395,1010,27976,0
4635,41756,296,811,27816,0
4635,41756,296,902,27816,0
4275,41756,572,963,27712,0
4635,41756,875,956,27816,0
4635,41756,720,821,27816,0
4275,41756,720,648,27712,0
4635,41756,254,699,27816,0
4635,41756,254,713,27816,0
4347,41692,1017,963,27680,0
4635,41676,966,886,27750,0
4635,41595,550,699,27684,0
3916,41595,1186,608,27476,0
4635,41756,1243,740,27816,0
4635,41515,1303,861,27618,0
4635,41434,1525,912,27552,0
4635,41434,3199,902,27552,0
4635,41434,4110,780,27552,0
4635,41434,6251,1095,27552,0
4635,41361,7035,1014,27492,0
5434,41141,6314,841,27542,0
6233,40877,6187,648,27556,0
6233,40731,7098,638,27435,0
7112,40658,5011,719,27628,0
7992,40584,1790,730,27822,0
6819,40389,1568,564,27322,0
7552,40511,1451,486,27634,0
7405,40487,1101,645,27572,0
7405,40487,1822,672,27572,0
6937,40467,1186,659,27420,0
6233,40389,1239,659,27153,0
6233,40365,1080,577,27133,0
6585,40584,703,628,27416,0
6233,40584,1313,648,27314,0
6233,40584,861,1024,27314,0
6233,40511,593,557,27254,0
6673,40584,593,709,27441,0
6233,40584,1017,902,27314,0
6233,40487,1017,821,27234,0
6233,40438,1017,699,27194,0
6233,40584,1017,740,27314,0
6233,40584,1017,740,27314,0
5834,40584,1017,577,27199,0
6233,40584,1017,699,27314,0
6233,40584,805,618,27314,0
5701,40584,1313,780,27161,0
6233,40511,550,760,27254,0
5434,40438,550,780,26964,0
6233,40292,1123,861,27073,0
6233,40292,1123,851,27073,0
6233,40292,1123,659,27073,0
5834,40584,1123,770,27199,0
5168,40584,734,767,27008,0
4635,40584,1017,648,26856,0
5594,40526,1017,547,27082,0
5168,40584,1017,496,27008,0
5035,40438,1017,557,26850,0
5035,40511,1017,618,26910,0
4635,40584,1017,659,26856,0
4635,40584,734,699,26856,0
5035,40584,593,1145,26970,0
4635,40682,734,1145,26936,0
5035,40584,784,790,26970,0
4635,40584,734,902,26856,0
4635,40584,805,679,26856,0
5434,40584,1017,699,27085,0
4635,40584,1017,760,26856,0
5035,40584,1017,699,26970,0
4635,40584,1017,591,26856,0
4635,40584,1017,496,26856,0
4635,40292,1017,740,26616,0
4635,40292,1017,811,26616,0
5701,40584,1017,564,27161,0
4635,40292,1017,672,26616,0
4635,40467,1017,679,26760,0
4635,40365,1017,634,26676,0
4635,40389,1017,605,26696,0
4635,40292,1017,618,26616,0
4635,40292,508,726,26616,0
4635,40487,254,645,26776,0
4635,40438,254,922,26736,0
4635,40511,254,932,26796,0
4635,40584,254,983,26856,0
4635,40584,254,1003,26856,0
4275,40438,254,1054,26633,0
4635,40389,254,902,26696,0
3916,40438,1017,1003,26530,0
3676,40389,1017,902,26422,0
3916,40438,1017,902,26530,0
4275,40511,593,963,26693,0
3676,40389,734,821,26422,0
3916,40438,953,821,26530,0
4275,40365,1123,699,26573,0
3916,40365,837,628,26471,0
4155,40487,550,834,26639,0
3916,40365,837,912,26471,0
4155,40487,1313,834,26639,0
4275,40511,1123,628,26693,0
3676,40292,1313,726,26343,0
3556,40292,1123,618,26308,0
4155,40487,932,415,26639,0
3556,40365,1123,841,26368,0
3676,40389,1313,1010,26422,0
3676,40389,1313,848,26422,0
3916,40438,837,811,26530,0
3916,40438,837,821,26530,0
3676,40389,1313,821,26422,0
3676,40389,1313,807,26422,0
3556,40365,1123,577,26368,0
3916,40584,858,608,26650,0
3916,40438,593,679,26530,0
3916,40438,805,709,26530,0
3676,40389,1017,780,26422,0
3556,40511,635,872,26488,0
3676,40682,254,699,26661,0
3916,40511,254,709,26590,0
3916,40438,254,983,26530,0
3916,40584,720,902,26650,0
3196,40584,720,730,26445,0
3196,40584,572,740,26445,0
3196,40658,296,922,26505,0
3196,40780,678,645,26604,0
3196,40877,444,577,26684,0
3196,40877,1070,659,26684,0
2131,40965,1059,753,26451,0
2397,41075,932,679,26616,0
1598,41141,932,699,26442,0
2131,41434,1313,496,26831,0
1598,41434,784,456,26679,0
1598,41434,784,517,26679,0
1598,41434,734,537,26679,0
1598,41434,593,557,26679,0
1598,41434,593,669,26679,0
1598,41434,734,767,26679,0
1598,41434,837,841,26679,0
1598,41434,550,922,26679,0
1598,41434,550,956,26679,0
1598,41434,953,801,26679,0
1598,41434,1017,821,26679,0
1598,41434,1017,811,26679,0
1598,41434,254,861,26679,0
1598,41434,254,875,26679,0
1598,41434,572,821,26679,0
1598,41434,395,713,26679,0
1598,41515,508,821,26744,0
1598,41756,635,983,26940,0
1598,41756,784,902,26940,0
799,41903,1123,740,26829,0
1598,41854,1313,780,27019,0
1598,41756,1123,872,26940,0
1598,41756,1313,902,26940,0
1598,41756,688,943,26940,0
1598,41756,1017,922,26940,0
1598,41756,1017,790,26940,0
1598,41756,1017,922,26940,0
1598,41756,734,875,26940,0
1598,41756,784,780,26940,0
1598,41756,953,780,26940,0
1598,41541,1313,821,26766,0
2397,41434,550,801,26908,0
2797,41434,550,679,27022,0
3196,41288,1313,598,27018,0
3196,41361,1313,648,27077,0
3196,41141,1059,632,26898,0
3196,41141,1666,523,26898,0
3196,41141,2246,354,26898,0
3196,41141,2783,429,26898,0
3916,41075,2850,567,27051,0
3916,41009,4947,466,26997,0
4635,41009,4767,496,27204,0
4635,41075,8539,740,27258,0
4635,40877,4351,902,27096,0
5035,40877,3634,750,27211,0
4635,40877,3432,753,27096,0
5834,40804,3454,932,27380,0
6233,40682,3969,875,27395,0
6233,40584,4492,740,27314,0
6233,40389,3136,807,27153,0
6233,40292,3369,648,27073,0
6233,40292,4661,699,27073,0
6233,40292,6367,577,27073,0
6233,40292,2825,618,27073,0
6233,40292,2648,588,27073,0
6819,40292,2288,618,27241,0
6673,40211,1991,659,27133,0
7552,40292,2627,436,27452,0
6673,40050,10807,523,26999,0
7992,40077,13445,648,27400,0
8391,39823,9874,679,27304,0
9590,39545,11760,811,27417,0
10789,39413,3750,648,27652,0
11188,39413,3083,517,27768,0
10389,39266,2881,456,27414,0
9990,39193,2426,567,27238,0
10656,39315,2698,577,27532,0
10389,39266,2119,577,27414,0
9990,39193,2309,547,27238,0
10389,39266,2881,598,27414,0
11188,39413,3030,861,27768,0
9990,39193,2956,628,27238,0
10123,39217,3588,645,27297,0
10389,39266,3454,598,27414,0
11188,39266,3835,375,27644,0
9590,39120,4227,395,27062,0
10123,39120,9578,415,27215,0
11188,39120,6833,385,27521,0
11188,39120,7572,496,27521,0
11548,38827,10213,628,27378,0
12627,38827,9101,496,27689,0
12627,38585,12438,517,27485,0
14225,38358,12311,537,27752,0
14811,38212,12318,469,27797,0
15984,38014,12226,527,27966,0
16383,37802,12523,517,27900,0
16516,37655,8221,672,27812,0
17982,37582,11093,537,28173,0
18115,37362,10312,699,28021,0
17982,37201,10489,577,27844,0
19180,37040,10849,719,28050,0
19180,36967,8168,567,27987,0
19900,36967,10701,496,28195,0
19660,36845,12191,645,28019,0
20619,36820,11856,659,28276,0
20619,36571,10736,605,28058,0
21418,36484,11569,598,28213,0
22217,36484,11527,591,28444,0
22217,36484,11584,659,28444,0
23097,36264,11230,486,28506,0
23536,35817,11230,567,28240,0
23976,35380,11230,672,27981,0
23976,35380,11230,442,27981,0
24375,35085,11230,567,27834,0
24775,35019,11103,872,27891,0
25574,34726,10976,577,27861,0
25574,34726,10902,517,27861,0
26373,34506,10881,659,27895,0
25974,34433,10478,760,27715,0
27173,34433,7444,740,28059,0
27173,34433,10627,780,28059,0
27173,34191,10828,780,27843,0
27173,33686,10679,496,27391,0
27173,33457,11033,375,27186,0
27892,33261,7395,577,27215,0
27532,33261,4142,760,27113,0
27173,33261,10679,659,27011,0
27173,33261,9133,557,27011,0
27892,33042,6971,486,27018,0
27652,32968,4139,375,26885,0
27173,32807,10044,294,26605,0
27892,32426,6484,212,26467,0
27532,32500,9811,314,26431,0
27173,32426,3475,436,26265,0
27173,32353,3814,375,26199,0
27173,32265,3771,442,26121,0
27173,32353,4884,648,26199,0
26853,32353,4085,648,26110,0
25574,32090,5382,618,25518,0
25574,31943,7172,659,25388,0
25974,31943,8709,679,25499,0
26373,31943,8560,577,25610,0
27173,31870,6643,405,25767,0
27173,31797,8857,496,25702,0
27173,31577,8942,537,25505,0
27173,31396,5650,496,25344,0
27173,31182,8359,456,25152,0
27173,31182,6251,314,25152,0
27173,30986,7247,415,24977,0
27173,30823,6441,507,24831,0
27173,30552,3284,486,24589,0
27173,30332,3136,598,24392,0
26640,30527,5212,496,24421,0
25574,30178,6420,446,23820,0
25974,30032,7713,517,23798,0
26373,30186,8465,476,24044,0
26373,30039,8539,375,23913,0
26773,29717,7607,233,23734,0
26773,29724,8274,172,23741,0
27173,29522,6667,226,23668,0
27173,29424,5975,608,23581,0
27173,29424,7755,486,23581,0
27173,29424,7882,618,23581,0
27173,29292,7882,618,23463,0
27173,29087,5763,415,23280,0
27173,29014,3623,314,23214,0
27173,28721,3284,131,22953,0
27173,29014,5456,0,23214,0
26640,28867,7557,50,22941,0
27173,28867,6537,334,23083,0
27173,28574,5954,91,22822,0
27173,28574,5509,145,22822,0
27173,28494,2722,314,22750,0
26773,28494,4789,121,22643,0
26640,28574,6456,185,22679,0
25974,28252,6145,239,22215,0
26773,28333,6399,561,22499,0
25974,28333,6463,577,22287,0
26773,28252,6028,476,22428,0
26773,28179,5700,324,22362,0
27173,28252,6325,223,22534,0
27173,28033,4905,415,22338,0
26640,28155,6032,334,22305,0
27173,28155,5509,415,22447,0
26773,27959,6155,669,22166,0
27173,28057,6653,388,22359,0
27173,27828,4502,263,22154,0
27173,27784,3489,442,22115,0
27173,27762,3051,354,22095,0
25574,27549,4057,375,21485,0
25574,27500,4746,537,21442,0
25574,27549,4672,486,21485,0
25574,27476,3634,334,21420,0
25574,27403,2521,273,21355,0
25574,27476,4884,537,21420,0
25574,27696,3136,212,21615,0
23976,27696,3136,172,21196,0
23976,27696,3461,199,21196,0
23976,27696,2691,253,21196,0
23976,27828,3655,294,21313,0
23976,27871,2684,523,21351,0
23976,27854,2521,476,21336,0
23976,27959,2788,375,21429,0
23976,27959,3432,361,21429,0
23390,27784,2924,361,21121,0
22217,27696,4577,628,20738,0
23097,27828,2415,659,21083,0
22217,27696,2881,527,20738,0
22217,27696,3104,354,20738,0
22217,27696,4181,456,20738,0
22217,27696,2500,456,20738,0
22217,27784,2302,537,20815,0
22217,27828,4248,283,20854,0
22217,27784,4238,199,20815,0
22217,27762,2860,253,20796,0
21818,27696,2500,486,20634,0
22217,27696,3065,361,20738,0
21685,27696,2980,469,20600,0
21418,27762,2956,395,20588,0
21685,27696,3616,469,20600,0
20619,27696,3379,547,20324,0
20619,27762,3252,354,20381,0
20619,27696,3630,239,20324,0
21019,27696,2511,395,20427,0
20619,27784,2627,388,20400,0
20619,27696,2055,233,20324,0
20619,27696,2055,354,20324,0
20619,27696,2500,354,20324,0
20619,27622,2574,202,20260,0
20619,27696,1878,375,20324,0
20619,27696,2712,253,20324,0
19540,27762,1864,446,20103,0
19900,27828,2309,507,20253,0
19180,27598,1949,321,19869,0
19180,27696,2076,192,19953,0
19180,27696,2669,233,19953,0
19180,27696,2235,466,19953,0
19180,27696,2330,442,19953,0
19180,27622,2394,253,19890,0
19180,27696,2648,314,19953,0
19180,27762,2447,557,20010,0
18115,27696,2472,402,19680,0
17982,27762,2934,304,19702,0
18381,27893,2489,304,19919,0
18381,27959,2574,466,19975,0
18381,27959,2267,436,19975,0
18781,27893,2574,304,20021,0
18381,27893,2627,486,19919,0
18381,27893,2214,446,19919,0
17582,27959,1949,523,19770,0
17582,27871,2274,557,19694,0
17582,27893,1991,354,19713,0
17582,27959,2119,415,19770,0
17582,27959,1716,456,19770,0
17582,27959,1469,388,19770,0
17582,27959,1493,375,19770,0
17182,27893,1419,314,19611,0
17049,27871,1864,402,19558,0
17182,27959,1864,233,19668,0
16783,27959,2330,233,19565,0
15984,27893,1949,446,19305,0
15984,27959,1864,442,19361,0
15984,27959,1864,395,19361,0
15984,27959,2020,415,19361,0
15984,27959,1716,354,19361,0
15984,27959,2182,537,19361,0
15984,27959,1553,334,19361,0
15984,28106,1568,314,19486,0
15984,28179,1568,334,19549,0
15984,28252,1568,354,19611,0
15398,28252,1568,280,19461,0
14811,28252,1568,348,19312,0
14225,28252,1568,243,19162,0
14225,28413,1568,212,19299,0
14225,28494,1568,385,19368,0
14225,28574,1214,402,19436,0
14225,28494,1186,354,19368,0
14225,28574,1303,395,19436,0
14225,28574,805,334,19436,0
14225,28648,995,486,19498,0
14225,28574,1419,395,19436,0
13826,28648,1112,304,19396,0
13160,28672,1624,321,19247,0
13426,28721,1419,365,19356,0
13426,28721,1419,314,19356,0
13426,28721,1419,334,19356,0
13027,28794,1419,294,19316,0
12627,28867,1624,348,19276,0
12627,28867,1419,466,19276,0
12627,28867,1624,348,19276,0
12627,28867,1727,375,19276,0
12627,28867,1553,239,19276,0
12627,28867,1457,405,19276,0
12627,28867,1553,334,19276,0
12627,28867,1674,212,19276,0
12627,28867,1674,365,19276,0
11908,29160,1674,415,19339,0
11548,29160,1313,395,19247,0
11188,29160,1313,415,19155,0
11548,29160,1313,375,19247,0
11188,29160,1313,456,19155,0
11188,29160,1313,608,19155,0
11188,29248,1313,429,19229,0
11188,29424,1313,436,19376,0
11188,29424,1313,354,19376,0
11188,29424,1313,267,19376,0
10123,29248,1313,537,18957,0
10789,29358,1313,243,19219,0
10389,29292,1313,202,19062,0
11188,29424,1313,212,19376,0
9590,29160,1313,172,18749,0
10656,29619,1313,118,19404,0
10123,29522,1313,10,19186,0
9990,29424,932,162,19070,0
10389,29292,741,415,19062,0
9590,29248,550,510,18822,0
9590,29424,550,507,18969,0
9590,29336,550,659,18895,0
9590,29160,1123,618,18749,0
9590,29358,1409,375,18914,0
9590,29570,1123,152,19091,0
9590,29424,1313,442,18969,0
9270,29424,1008,365,18887,0
7992,29522,1313,172,18644,0
8791,29644,1123,436,18948,0
8524,29717,1313,699,18941,0
7992,29717,953,415,18806,0
8391,29717,784,476,18907,0
7992,29717,1243,537,18806,0
7992,29717,1017,365,18806,0
7992,29717,1017,517,18806,0
7992,29717,1017,476,18806,0
8391,29878,1017,375,19041,0
7992,29797,1017,527,18873,0
7992,29878,1017,375,18939,0
7992,30039,1017,429,19073,0
7992,30039,1017,567,19073,0
7992,30039,1017,365,19073,0
7992,30186,1017,70,19194,0
7992,30039,1017,131,19073,0
7552,30039,1017,425,18961,0
7992,30332,444,476,19316,0
7992,30332,254,476,19316,0
7552,30259,254,486,19143,0
6673,30259,254,415,18918,0
6233,30332,254,496,18867,0
6673,30259,254,334,18918,0
6673,30405,254,304,19039,0
6233,30332,254,415,18867,0
6233,30332,254,243,18867,0
6819,30430,254,415,19097,0
6673,30405,254,618,19039,0
6233,30332,254,446,18867,0
6819,30430,254,618,19097,0
6819,30430,254,550,19097,0
6233,30332,487,679,18867,0
6819,30527,875,577,19177,0
6233,30405,720,466,18927,0
6233,30625,720,415,19108,0
6233,30430,875,456,18947,0
6233,30479,720,436,18988,0
6233,30332,720,527,18867,0
6233,30479,720,567,18988,0
7112,30625,720,882,19333,0
6233,30625,875,537,19108,0
6233,30405,720,314,18927,0
6233,30332,423,517,18867,0
6233,30527,480,442,19028,0
6233,30479,360,476,18988,0
6233,30552,296,334,19048,0
6233,30625,296,517,19108,0
6233,30625,296,557,19108,0
6233,30625,395,321,19108,0
6233,30625,593,446,19108,0
6233,30625,593,402,19108,0
6233,30625,593,324,19108,0
6233,30479,593,273,18988,0
6233,30552,593,537,19048,0
6233,30479,593,375,18988,0
6233,30625,593,253,19108,0
6233,30625,593,361,19108,0
6673,30625,593,496,19220,0
6233,30625,593,395,19108,0
6233,30625,593,273,19108,0
6233,30625,593,375,19108,0
6233,30625,395,510,19108,0
6819,30713,197,605,19330,0
6233,30625,0,577,19108,0
6233,30625,0,537,19108,0
6233,30625,0,415,19108,0
7112,30625,0,577,19333,0
6233,30625,0,375,19108,0
6233,30625,0,415,19108,0
6233,30625,0,334,19108,0
6233,30625,0,388,19108,0
6233,30625,0,456,19108,0
6233,30625,0,537,19108,0
6233,30625,0,618,19108,0
6233,30625,0,598,19108,0
7405,30801,0,618,19554,0
6233,30625,0,496,19108,0
6233,30625,0,557,19108,0
6233,30625,0,537,19108,0
6233,30625,0,375,19108,0
6233,30625,0,537,19108,0
6233,30625,0,436,19108,0
6233,30625,0,456,19108,0
6233,30625,0,659,19108,0
5434,30889,0,395,19121,0
5434,30889,0,476,19121,0
4635,30889,0,618,18917,0
4635,30889,0,557,18917,0
5434,31035,0,476,19241,0
4635,30889,0,496,18917,0
4635,31084,0,429,19076,0
4635,30889,0,537,18917,0
5434,31182,0,476,19361,0
5434,31182,0,476,19361,0
5168,31182,0,307,19293,0
4635,31182,0,496,19156,0
4635,31343,0,598,19288,0
4635,31504,0,537,19420,0
4635,31343,0,496,19288,0
4635,31504,0,577,19420,0
